user_id,item_id,item_name,category,rating,review_text,timestamp
611,191,Màn hình M1141,Màn hình,3,"Không nổi bật, độ chuẩn màu bình thường, đóng gói cẩn thận.",2025-02-28 11:57:00
757,4,Đồng hồ S504,Đồng hồ thông minh,1,"Trải nghiệm tệ, theo dõi sức khỏe kém; sản phẩm không đáng tiền.",2025-05-06 16:56:00
486,309,Router R1429,Router,1,"Dùng 1 thời gian ngắn đã gặp lỗi, vùng phủ tệ.",2025-06-25 13:23:00
496,29,Bàn phím K1229,Bàn phím,1,"Rất thất vọng: hành trình phím cực kỳ yếu, kết nối không ổn định.",2025-07-13 21:14:00
412,384,Tablet T324,Máy tính bảng,4,"Trải nghiệm tốt, đa nhiệm đáp ứng nhu cầu.",2024-03-20 16:29:00
484,384,Tablet T324,Máy tính bảng,3,"Không nổi bật, loa bình thường, phụ kiện đầy đủ.",2025-07-26 11:36:00
803,319,Tablet T319,Máy tính bảng,3,"Ổn trong tầm giá, đa nhiệm vừa phải.",2024-04-08 11:20:00
342,355,Tai nghe A405,Tai nghe,1,"Dùng 1 thời gian ngắn đã gặp lỗi, chống ồn tệ.",2025-01-22 15:58:00
30,462,Bàn phím K1242,Bàn phím,1,"Trải nghiệm tệ, hành trình phím kém; sản phẩm không đáng tiền.",2024-02-27 07:53:00
916,122,Màn hình M1122,Màn hình,4,"Đáng mua, độ chuẩn màu mượt, giá hợp lý.",2025-01-20 23:16:00
935,117,Máy in P1527,Máy in,3,"Ổn trong tầm giá, chất lượng bản in vừa phải.",2024-09-23 22:48:00
706,270,Sách S1070,Sách,5,"Đáng tiền, nội dung cực kỳ tốt, thiết kế đẹp!",2025-07-05 05:33:00
121,190,Điện thoại X110 Pro,Điện thoại,3,"Không nổi bật, camera bình thường, thiết kế đẹp.",2025-01-14 07:15:00
868,83,Chuột M1313,Chuột,5,"Không có gì để chê, độ nhạy hoàn hảo!",2024-08-10 01:43:00
408,256,Router R1416,Router,4,"Chất lượng ổn định, tốc độ đáng khen, bảo hành rõ ràng.",2024-02-06 20:02:00
432,499,Balo B909,Balo,3,"Ổn trong tầm giá, độ bền vừa phải.",2025-06-11 04:05:00
472,375,Màn hình M1125,Màn hình,3,"Dùng được, độ phân giải tạm được, hướng dẫn sử dụng khó hiểu.",2025-04-04 20:31:00
632,86,Router R1406,Router,1,"Rất thất vọng: độ ổn định cực kỳ yếu, pin tụt nhanh.",2025-05-20 11:10:00
660,14,Laptop L214 Ultra,Laptop,3,"Không nổi bật, bàn phím bình thường, dịch vụ hỗ trợ tốt.",2025-08-22 20:45:00
413,23,Sách S1023,Sách,2,"Sản phẩm có điểm cộng nhỏ, nhưng pin tụt nhanh.",2025-05-20 03:02:00
445,296,Balo B916,Balo,5,"Tuyệt vời, chất liệu vượt kỳ vọng, giá hợp lý!",2025-04-28 12:07:00
121,443,Laptop L243 Ultra,Laptop,3,"Ổn trong tầm giá, màn hình vừa phải.",2025-04-02 03:17:00
893,494,Máy ảnh C614,Máy ảnh,2,"Chưa hài lòng, ổn định hình ảnh bình thường, pin tụt nhanh.",2025-08-14 06:10:00
759,486,Đồng hồ S536,Đồng hồ thông minh,5,"Không có gì để chê, theo dõi sức khỏe hoàn hảo!",2025-01-17 11:51:00
750,421,Máy ảnh C621,Máy ảnh,4,"Đáng mua, lấy nét mượt, thiết kế đẹp.",2024-11-08 16:22:00
597,452,Áo thun Q702,Quần áo,1,"Chất lượng kém, đường may không như mô tả, kết nối không ổn định.",2024-05-10 02:55:00
32,22,Balo B922,Balo,1,"Dùng 1 thời gian ngắn đã gặp lỗi, độ bền tệ.",2025-01-16 10:54:00
175,120,Balo B950,Balo,5,"Đáng tiền, độ bền cực kỳ tốt, phụ kiện đầy đủ!",2025-07-21 00:23:00
426,188,Balo B948,Balo,1,"Trải nghiệm tệ, ngăn chứa kém; sản phẩm không đáng tiền.",2024-06-11 09:12:00
26,302,Bàn phím K1202,Bàn phím,2,"Tạm ổn nhưng độ nảy yếu, hay giật lag.",2025-07-21 08:52:00
287,426,Balo B906,Balo,5,"Rất ưng ý, ngăn chứa xuất sắc, giá hợp lý!",2024-08-15 23:03:00
31,269,Router R1429,Router,5,"Tuyệt vời, vùng phủ vượt kỳ vọng, bảo hành rõ ràng!",2025-02-19 03:39:00
960,464,Tai nghe A444,Tai nghe,4,"Hài lòng, chống ồn tốt, dễ sử dụng.",2025-08-04 18:39:00
703,182,Áo thun Q702,Quần áo,2,"Sản phẩm có điểm cộng nhỏ, nhưng pin tụt nhanh.",2025-09-24 11:00:00
20,51,Laptop L251 Ultra,Laptop,3,"Ổn trong tầm giá, thời lượng pin vừa phải.",2024-12-25 11:15:00
939,53,Laptop L253 Ultra,Laptop,2,"Tạm ổn nhưng màn hình yếu, máy nóng.",2025-06-07 05:35:00
755,127,Điện thoại X137 Pro,Điện thoại,3,"Mức trung bình, màn hình ổn, thiết kế đẹp nhưng đóng gói sơ sài.",2025-08-05 11:57:00
152,410,Giày G810,Giày,5,"Tuyệt vời, độ bám vượt kỳ vọng, giao hàng nhanh!",2025-03-27 01:23:00
218,103,Máy in P1513,Máy in,2,"Sản phẩm có điểm cộng nhỏ, nhưng kết nối không ổn định.",2025-06-25 18:06:00
533,173,Laptop L213 Ultra,Laptop,5,"Tuyệt vời, tản nhiệt vượt kỳ vọng, dễ sử dụng!",2025-02-07 15:31:00
771,172,Router R1412,Router,2,"Chưa hài lòng, độ ổn định bình thường, màu sắc không đúng mô tả.",2025-06-17 03:14:00
621,121,Tai nghe A451,Tai nghe,2,"Chưa hài lòng, âm bass bình thường, đường may lỗi.",2024-05-05 18:48:00
765,183,Áo thun Q703,Quần áo,5,"Đáng tiền, form dáng cực kỳ tốt, đóng gói cẩn thận!",2024-07-19 16:12:00
916,126,Chuột M1356,Chuột,1,"Dùng 1 thời gian ngắn đã gặp lỗi, kết nối tệ.",2024-09-05 04:15:00
403,25,Balo B925,Balo,3,"Mức trung bình, chất liệu ổn, dịch vụ hỗ trợ tốt nhưng giao hàng chậm.",2025-04-30 06:07:00
851,278,Tai nghe A468,Tai nghe,5,"Đáng tiền, kết nối Bluetooth cực kỳ tốt, bảo hành rõ ràng!",2025-04-15 06:28:00
32,334,Màn hình M1134,Màn hình,2,"Giá chưa tương xứng, độ sáng dưới kỳ vọng.",2025-07-06 18:27:00
910,129,Router R1409,Router,2,"Chưa hài lòng, độ ổn định bình thường, size không chuẩn.",2024-04-15 20:55:00
36,3,Bàn phím K1203,Bàn phím,5,"Rất ưng ý, hành trình phím xuất sắc, dễ sử dụng!",2024-03-18 11:54:00
35,58,Đồng hồ S508,Đồng hồ thông minh,4,"Trải nghiệm tốt, độ chính xác đáp ứng nhu cầu.",2024-11-15 10:03:00
696,407,Balo B957,Balo,1,"Trải nghiệm tệ, chất liệu kém; sản phẩm không đáng tiền.",2024-03-31 22:55:00
369,313,Tai nghe A433,Tai nghe,1,"Trải nghiệm tệ, độ thoải mái kém; sản phẩm không đáng tiền.",2024-11-02 06:13:00
814,207,Điện thoại X127 Pro,Điện thoại,1,"Dùng 1 thời gian ngắn đã gặp lỗi, hiệu năng tệ.",2024-10-23 10:20:00
759,47,Tai nghe A447,Tai nghe,2,"Chưa hài lòng, kết nối Bluetooth bình thường, pin tụt nhanh.",2024-12-06 05:15:00
666,306,Laptop L266 Ultra,Laptop,1,"Dùng 1 thời gian ngắn đã gặp lỗi, bàn phím tệ.",2025-08-11 04:04:00
779,85,Laptop L205 Ultra,Laptop,2,"Tạm ổn nhưng màn hình yếu, đường may lỗi.",2024-03-11 20:47:00
921,14,Laptop L214 Ultra,Laptop,4,"Hài lòng, tản nhiệt tốt, phụ kiện đầy đủ.",2024-12-14 19:24:00
102,341,Bàn phím K1241,Bàn phím,4,"Hài lòng, độ nảy tốt, phụ kiện đầy đủ.",2024-05-26 14:47:00
505,95,Máy ảnh C615,Máy ảnh,1,"Trải nghiệm tệ, ổn định hình ảnh kém; sản phẩm không đáng tiền.",2024-02-17 07:28:00
214,166,Tablet T346,Máy tính bảng,4,"Đáng mua, màn hình mượt, đóng gói cẩn thận.",2025-03-07 16:33:00
361,102,Bàn phím K1242,Bàn phím,2,"Sản phẩm có điểm cộng nhỏ, nhưng size không chuẩn.",2024-11-16 14:23:00
243,375,Màn hình M1125,Màn hình,5,"Đáng tiền, độ chuẩn màu cực kỳ tốt, dịch vụ hỗ trợ tốt!",2025-01-29 06:23:00
213,248,Điện thoại X168 Pro,Điện thoại,3,"Không nổi bật, sạc nhanh bình thường, giao hàng nhanh.",2024-07-21 10:37:00
447,388,Tai nghe A438,Tai nghe,4,"Chất lượng ổn định, kết nối Bluetooth đáng khen, dễ sử dụng.",2025-01-05 12:31:00
899,369,Chuột M1319,Chuột,3,"Ổn trong tầm giá, kết nối vừa phải.",2025-08-08 09:45:00
798,50,Laptop L250 Ultra,Laptop,5,"Không có gì để chê, màn hình hoàn hảo!",2024-10-27 05:21:00
646,331,Tai nghe A451,Tai nghe,3,"Dùng được, âm bass tạm được, giao hàng chậm.",2024-06-11 06:25:00
331,409,Bàn phím K1249,Bàn phím,3,"Dùng được, độ nảy tạm được, giao hàng chậm.",2024-10-06 11:28:00
447,121,Tai nghe A451,Tai nghe,4,"Trải nghiệm tốt, âm bass đáp ứng nhu cầu.",2025-08-06 09:39:00
236,236,Sách S1036,Sách,5,"Không có gì để chê, nội dung hoàn hảo!",2024-03-13 01:00:00
697,277,Bàn phím K1237,Bàn phím,1,"Rất thất vọng: độ nảy cực kỳ yếu, kết nối không ổn định.",2024-10-10 07:01:00
403,43,Áo thun Q743,Quần áo,4,"Hài lòng, đường may tốt, thiết kế đẹp.",2024-07-02 06:01:00
578,77,Tai nghe A407,Tai nghe,3,"Ổn trong tầm giá, kết nối Bluetooth vừa phải.",2024-10-14 08:05:00
293,97,Máy ảnh C617,Máy ảnh,2,"Sản phẩm có điểm cộng nhỏ, nhưng kết nối không ổn định.",2024-06-15 04:51:00
311,34,Sách S1034,Sách,2,"Sản phẩm có điểm cộng nhỏ, nhưng pin tụt nhanh.",2024-02-27 08:11:00
825,389,Router R1429,Router,4,"Đáng mua, độ ổn định mượt, dễ sử dụng.",2025-07-12 10:14:00
186,386,Giày G866,Giày,4,"Hài lòng, độ bám tốt, giá hợp lý.",2025-09-22 02:53:00
963,249,Tai nghe A439,Tai nghe,3,"Dùng được, kết nối Bluetooth tạm được, giao hàng chậm.",2024-07-11 12:36:00
376,295,Sách S1095,Sách,2,"Giá chưa tương xứng, nội dung dưới kỳ vọng.",2024-08-03 17:36:00
842,394,Áo thun Q734,Quần áo,2,"Chưa hài lòng, chất vải bình thường, màu sắc không đúng mô tả.",2025-03-06 11:32:00
354,47,Tai nghe A447,Tai nghe,3,"Dùng được, âm bass tạm được, dịch vụ hậu mãi chưa tốt.",2025-01-29 00:59:00
487,403,Áo thun Q743,Quần áo,5,"Không có gì để chê, chất vải hoàn hảo!",2025-09-23 20:53:00
546,281,Áo thun Q711,Quần áo,4,"Trải nghiệm tốt, đường may đáp ứng nhu cầu.",2024-11-09 09:07:00
736,274,Balo B964,Balo,2,"Chưa hài lòng, chất liệu bình thường, size không chuẩn.",2025-07-15 19:22:00
301,314,Đồng hồ S514,Đồng hồ thông minh,5,"Tuyệt vời, pin vượt kỳ vọng, bảo hành rõ ràng!",2024-04-04 11:56:00
25,421,Máy ảnh C621,Máy ảnh,4,"Hài lòng, ổn định hình ảnh tốt, dịch vụ hỗ trợ tốt.",2024-03-05 10:30:00
591,2,Điện thoại X102 Pro,Điện thoại,1,"Chất lượng kém, màn hình không như mô tả, máy nóng.",2025-03-06 15:45:00
619,150,Tablet T330,Máy tính bảng,5,"Rất ưng ý, bút cảm ứng xuất sắc, thiết kế đẹp!",2024-07-27 11:48:00
695,38,Điện thoại X138 Pro,Điện thoại,5,"Đáng tiền, sạc nhanh cực kỳ tốt, thiết kế đẹp!",2024-01-21 07:00:00
696,273,Máy in P1503,Máy in,1,"Trải nghiệm tệ, chất lượng bản in kém; sản phẩm không đáng tiền.",2025-07-20 01:28:00
572,207,Điện thoại X127 Pro,Điện thoại,1,"Dùng 1 thời gian ngắn đã gặp lỗi, hiệu năng tệ.",2024-12-07 00:38:00
685,361,Tablet T301,Máy tính bảng,5,"Rất ưng ý, màn hình xuất sắc, dễ sử dụng!",2024-07-14 14:20:00
789,305,Tai nghe A425,Tai nghe,5,"Đáng tiền, kết nối Bluetooth cực kỳ tốt, phụ kiện đầy đủ!",2024-03-31 02:32:00
400,13,Balo B913,Balo,4,"Đáng mua, ngăn chứa mượt, phụ kiện đầy đủ.",2024-01-05 09:11:00
111,233,Balo B923,Balo,4,"Đáng mua, chất liệu mượt, dễ sử dụng.",2024-07-16 22:07:00
713,70,Router R1430,Router,3,"Không nổi bật, độ ổn định bình thường, giá hợp lý.",2025-05-16 21:17:00
817,480,Sách S1080,Sách,2,"Tạm ổn nhưng nội dung yếu, size không chuẩn.",2024-05-04 21:38:00
112,293,Máy ảnh C613,Máy ảnh,5,"Không có gì để chê, lấy nét hoàn hảo!",2025-09-15 06:40:00
101,385,Áo thun Q725,Quần áo,2,"Sản phẩm có điểm cộng nhỏ, nhưng đường may lỗi.",2025-05-11 23:17:00
106,319,Tablet T319,Máy tính bảng,2,"Chưa hài lòng, màn hình bình thường, máy nóng.",2025-08-16 05:33:00
190,104,Màn hình M1104,Màn hình,3,"Không nổi bật, độ chuẩn màu bình thường, dịch vụ hỗ trợ tốt.",2024-05-01 03:27:00
467,62,Giày G862,Giày,4,"Đáng mua, độ bền mượt, dễ sử dụng.",2025-05-17 02:49:00
82,352,Router R1432,Router,2,"Giá chưa tương xứng, độ ổn định dưới kỳ vọng.",2024-09-14 22:08:00
158,411,Tablet T351,Máy tính bảng,5,"Đáng tiền, màn hình cực kỳ tốt, bảo hành rõ ràng!",2024-07-08 07:36:00
891,233,Balo B923,Balo,4,"Đáng mua, chất liệu mượt, đóng gói cẩn thận.",2024-06-28 17:46:00
970,359,Tablet T359,Máy tính bảng,3,"Dùng được, màn hình tạm được, bị trầy nhẹ khi nhận.",2025-01-07 00:13:00
260,133,Áo thun Q743,Quần áo,4,"Chất lượng ổn định, form dáng đáng khen, dịch vụ hỗ trợ tốt.",2024-02-29 18:16:00
898,246,Đồng hồ S546,Đồng hồ thông minh,3,"Ổn trong tầm giá, pin vừa phải.",2024-06-03 08:55:00
616,341,Bàn phím K1241,Bàn phím,2,"Tạm ổn nhưng độ nảy yếu, size không chuẩn.",2024-07-27 14:23:00
775,29,Bàn phím K1229,Bàn phím,2,"Chưa hài lòng, độ nảy bình thường, đường may lỗi.",2024-08-19 05:25:00
244,348,Áo thun Q778,Quần áo,4,"Trải nghiệm tốt, chất vải đáp ứng nhu cầu.",2024-10-08 05:14:00
462,378,Điện thoại X118 Pro,Điện thoại,1,"Chất lượng kém, màn hình không như mô tả, hay giật lag.",2024-02-20 16:50:00
191,255,Giày G815,Giày,3,"Dùng được, độ bám tạm được, dịch vụ hậu mãi chưa tốt.",2025-05-30 03:31:00
420,76,Sách S1076,Sách,1,"Chất lượng kém, giấy in không như mô tả, kết nối không ổn định.",2025-08-07 00:00:00
636,28,Màn hình M1128,Màn hình,5,"Rất ưng ý, độ sáng xuất sắc, dễ sử dụng!",2024-10-29 11:28:00
540,4,Đồng hồ S504,Đồng hồ thông minh,2,"Tạm ổn nhưng độ chính xác yếu, máy nóng.",2024-07-16 05:23:00
972,257,Laptop L217 Ultra,Laptop,2,"Giá chưa tương xứng, màn hình dưới kỳ vọng.",2025-03-06 08:41:00
45,332,Laptop L212 Ultra,Laptop,5,"Không có gì để chê, hiệu năng hoàn hảo!",2024-10-09 13:27:00
512,395,Điện thoại X135 Pro,Điện thoại,1,"Dùng 1 thời gian ngắn đã gặp lỗi, hiệu năng tệ.",2024-05-09 17:45:00
73,211,Đồng hồ S511,Đồng hồ thông minh,1,"Rất thất vọng: pin cực kỳ yếu, kết nối không ổn định.",2024-01-23 12:05:00
859,335,Áo thun Q765,Quần áo,4,"Đáng mua, form dáng mượt, phụ kiện đầy đủ.",2025-09-30 01:55:00
508,329,Chuột M1349,Chuột,2,"Sản phẩm có điểm cộng nhỏ, nhưng pin tụt nhanh.",2025-09-09 06:34:00
842,63,Balo B963,Balo,2,"Giá chưa tương xứng, ngăn chứa dưới kỳ vọng.",2025-03-01 12:13:00
504,486,Đồng hồ S536,Đồng hồ thông minh,1,"Chất lượng kém, theo dõi sức khỏe không như mô tả, size không chuẩn.",2025-02-18 06:14:00
614,337,Áo thun Q767,Quần áo,1,"Chất lượng kém, form dáng không như mô tả, pin tụt nhanh.",2024-08-23 04:58:00
869,42,Bàn phím K1242,Bàn phím,3,"Dùng được, hành trình phím tạm được, đóng gói sơ sài.",2024-08-18 20:50:00
268,75,Máy ảnh C635,Máy ảnh,2,"Giá chưa tương xứng, chất lượng ảnh dưới kỳ vọng.",2025-03-04 22:05:00
750,142,Tai nghe A402,Tai nghe,2,"Sản phẩm có điểm cộng nhỏ, nhưng size không chuẩn.",2024-11-19 00:14:00
346,324,Sách S1024,Sách,4,"Đáng mua, giấy in mượt, dịch vụ hỗ trợ tốt.",2025-03-06 21:36:00
233,346,Laptop L226 Ultra,Laptop,4,"Trải nghiệm tốt, tản nhiệt đáp ứng nhu cầu.",2024-10-03 21:35:00
467,44,Máy ảnh C604,Máy ảnh,4,"Hài lòng, chất lượng ảnh tốt, giá hợp lý.",2025-04-09 16:41:00
994,18,Điện thoại X118 Pro,Điện thoại,2,"Chưa hài lòng, hiệu năng bình thường, đường may lỗi.",2024-01-14 04:36:00
283,386,Giày G866,Giày,4,"Hài lòng, độ bền tốt, dễ sử dụng.",2025-01-26 04:50:00
636,224,Sách S1024,Sách,5,"Tuyệt vời, nội dung vượt kỳ vọng, đóng gói cẩn thận!",2024-10-14 22:43:00
900,494,Máy ảnh C614,Máy ảnh,3,"Không nổi bật, chất lượng ảnh bình thường, giá hợp lý.",2025-02-11 08:15:00
405,340,Router R1420,Router,5,"Đáng tiền, tốc độ cực kỳ tốt, giao hàng nhanh!",2025-05-11 09:52:00
990,421,Máy ảnh C621,Máy ảnh,3,"Dùng được, lấy nét tạm được, giá hơi cao.",2024-03-28 07:07:00
259,290,Tai nghe A410,Tai nghe,1,"Chất lượng kém, âm bass không như mô tả, kết nối không ổn định.",2024-06-20 15:14:00
133,219,Màn hình M1119,Màn hình,2,"Tạm ổn nhưng độ phân giải yếu, hay giật lag.",2024-10-24 04:34:00
516,38,Điện thoại X138 Pro,Điện thoại,1,"Chất lượng kém, hiệu năng không như mô tả, kết nối không ổn định.",2025-04-28 11:08:00
931,442,Áo thun Q782,Quần áo,4,"Trải nghiệm tốt, đường may đáp ứng nhu cầu.",2025-02-26 18:13:00
557,397,Đồng hồ S547,Đồng hồ thông minh,1,"Trải nghiệm tệ, mặt đồng hồ kém; sản phẩm không đáng tiền.",2025-04-12 05:53:00
470,40,Chuột M1340,Chuột,5,"Đáng tiền, kết nối cực kỳ tốt, thiết kế đẹp!",2024-07-24 00:47:00
776,332,Laptop L212 Ultra,Laptop,2,"Giá chưa tương xứng, thời lượng pin dưới kỳ vọng.",2024-09-08 03:55:00
358,82,Tai nghe A412,Tai nghe,5,"Đáng tiền, âm bass cực kỳ tốt, giao hàng nhanh!",2024-05-21 12:33:00
966,210,Bàn phím K1230,Bàn phím,5,"Rất ưng ý, hành trình phím xuất sắc, thiết kế đẹp!",2024-01-23 08:55:00
749,30,Balo B930,Balo,4,"Chất lượng ổn định, ngăn chứa đáng khen, bảo hành rõ ràng.",2025-02-21 16:22:00
215,437,Sách S1037,Sách,5,"Rất ưng ý, biên tập xuất sắc, thiết kế đẹp!",2024-06-16 12:34:00
66,195,Máy in P1515,Máy in,2,"Giá chưa tương xứng, chi phí mực dưới kỳ vọng.",2024-02-26 00:46:00
431,116,Đồng hồ S516,Đồng hồ thông minh,3,"Ổn trong tầm giá, độ chính xác vừa phải.",2024-09-06 01:05:00
209,140,Bàn phím K1220,Bàn phím,1,"Chất lượng kém, độ nảy không như mô tả, đường may lỗi.",2024-02-12 20:16:00
614,280,Đồng hồ S530,Đồng hồ thông minh,3,"Ổn trong tầm giá, mặt đồng hồ vừa phải.",2025-02-03 16:02:00
248,287,Balo B907,Balo,5,"Rất ưng ý, độ bền xuất sắc, bảo hành rõ ràng!",2024-08-30 04:30:00
95,464,Tai nghe A444,Tai nghe,5,"Tuyệt vời, kết nối Bluetooth vượt kỳ vọng, bảo hành rõ ràng!",2025-01-24 21:21:00
786,491,Laptop L211 Ultra,Laptop,3,"Ổn trong tầm giá, màn hình vừa phải.",2024-07-07 22:25:00
905,274,Balo B964,Balo,1,"Chất lượng kém, độ bền không như mô tả, máy nóng.",2025-05-11 19:14:00
749,221,Router R1421,Router,4,"Chất lượng ổn định, vùng phủ đáng khen, dễ sử dụng.",2024-05-15 16:47:00
636,23,Sách S1023,Sách,4,"Chất lượng ổn định, nội dung đáng khen, phụ kiện đầy đủ.",2025-08-25 12:45:00
850,498,Router R1418,Router,4,"Trải nghiệm tốt, tốc độ đáp ứng nhu cầu.",2025-01-20 03:46:00
830,114,Giày G834,Giày,3,"Không nổi bật, độ bền bình thường, giá hợp lý.",2024-06-05 22:29:00
478,288,Giày G848,Giày,5,"Tuyệt vời, êm ái vượt kỳ vọng, dịch vụ hỗ trợ tốt!",2024-05-23 06:32:00
913,67,Laptop L267 Ultra,Laptop,1,"Dùng 1 thời gian ngắn đã gặp lỗi, tản nhiệt tệ.",2025-04-27 09:40:00
482,172,Router R1412,Router,2,"Chưa hài lòng, độ ổn định bình thường, kết nối không ổn định.",2025-01-05 08:11:00
419,427,Máy in P1507,Máy in,1,"Dùng 1 thời gian ngắn đã gặp lỗi, chất lượng bản in tệ.",2025-05-24 08:12:00
609,289,Laptop L249 Ultra,Laptop,1,"Rất thất vọng: màn hình cực kỳ yếu, máy nóng.",2025-02-19 09:41:00
519,275,Chuột M1365,Chuột,2,"Giá chưa tương xứng, cầm nắm dưới kỳ vọng.",2024-04-19 15:26:00
771,377,Router R1417,Router,3,"Không nổi bật, tốc độ bình thường, dịch vụ hỗ trợ tốt.",2024-03-28 01:14:00
271,69,Đồng hồ S519,Đồng hồ thông minh,1,"Rất thất vọng: theo dõi sức khỏe cực kỳ yếu, hay giật lag.",2024-12-30 01:02:00
799,259,Balo B949,Balo,1,"Dùng 1 thời gian ngắn đã gặp lỗi, chất liệu tệ.",2025-03-17 23:56:00
46,342,Điện thoại X172 Pro,Điện thoại,3,"Dùng được, màn hình tạm được, giao hàng chậm.",2024-04-21 02:23:00
578,362,Đồng hồ S512,Đồng hồ thông minh,3,"Không nổi bật, pin bình thường, dễ sử dụng.",2025-01-28 07:36:00
467,50,Laptop L250 Ultra,Laptop,4,"Chất lượng ổn định, tản nhiệt đáng khen, đóng gói cẩn thận.",2025-08-04 11:39:00
593,386,Giày G866,Giày,2,"Giá chưa tương xứng, độ bám dưới kỳ vọng.",2025-02-25 20:15:00
253,472,Máy ảnh C632,Máy ảnh,4,"Trải nghiệm tốt, ổn định hình ảnh đáp ứng nhu cầu.",2024-03-02 07:09:00
167,360,Áo thun Q700,Quần áo,3,"Không nổi bật, đường may bình thường, giá hợp lý.",2025-09-23 06:08:00
828,232,Máy in P1522,Máy in,4,"Chất lượng ổn định, chi phí mực đáng khen, giá hợp lý.",2025-03-11 15:19:00
303,378,Điện thoại X118 Pro,Điện thoại,2,"Chưa hài lòng, sạc nhanh bình thường, kết nối không ổn định.",2024-06-12 02:20:00
258,173,Laptop L213 Ultra,Laptop,5,"Đáng tiền, tản nhiệt cực kỳ tốt, dễ sử dụng!",2024-03-30 21:40:00
56,190,Điện thoại X110 Pro,Điện thoại,5,"Không có gì để chê, sạc nhanh hoàn hảo!",2025-02-03 18:14:00
91,26,Tai nghe A426,Tai nghe,4,"Trải nghiệm tốt, âm bass đáp ứng nhu cầu.",2024-06-06 00:24:00
762,268,Balo B958,Balo,2,"Chưa hài lòng, độ bền bình thường, máy nóng.",2025-07-08 08:00:00
228,81,Màn hình M1131,Màn hình,3,"Dùng được, độ phân giải tạm được, đóng gói sơ sài.",2024-10-30 17:19:00
416,465,Đồng hồ S515,Đồng hồ thông minh,3,"Mức trung bình, mặt đồng hồ ổn, dễ sử dụng nhưng giá hơi cao.",2024-03-11 10:21:00
942,235,Điện thoại X155 Pro,Điện thoại,4,"Đáng mua, sạc nhanh mượt, giao hàng nhanh.",2024-03-07 07:00:00
569,173,Laptop L213 Ultra,Laptop,3,"Dùng được, hiệu năng tạm được, giao hàng chậm.",2024-10-01 01:57:00
227,120,Balo B950,Balo,2,"Giá chưa tương xứng, độ bền dưới kỳ vọng.",2025-07-02 17:00:00
74,87,Tai nghe A417,Tai nghe,4,"Hài lòng, độ thoải mái tốt, đóng gói cẩn thận.",2024-04-22 04:06:00
336,50,Laptop L250 Ultra,Laptop,5,"Không có gì để chê, tản nhiệt hoàn hảo!",2024-08-08 01:07:00
330,147,Máy in P1527,Máy in,2,"Giá chưa tương xứng, tốc độ in dưới kỳ vọng.",2024-06-15 14:39:00
547,319,Tablet T319,Máy tính bảng,4,"Đáng mua, bút cảm ứng mượt, bảo hành rõ ràng.",2024-10-19 03:30:00
167,291,Tai nghe A411,Tai nghe,2,"Chưa hài lòng, âm bass bình thường, kết nối không ổn định.",2024-11-16 02:52:00
181,432,Balo B912,Balo,2,"Tạm ổn nhưng ngăn chứa yếu, hay giật lag.",2024-02-29 03:59:00
10,452,Áo thun Q702,Quần áo,4,"Hài lòng, đường may tốt, dịch vụ hỗ trợ tốt.",2024-11-15 22:19:00
915,180,Sách S1080,Sách,3,"Không nổi bật, giấy in bình thường, dịch vụ hỗ trợ tốt.",2025-06-04 21:33:00
615,79,Laptop L279 Ultra,Laptop,3,"Mức trung bình, hiệu năng ổn, bảo hành rõ ràng nhưng hướng dẫn sử dụng khó hiểu.",2024-06-02 19:52:00
510,240,Laptop L200 Ultra,Laptop,4,"Chất lượng ổn định, bàn phím đáng khen, bảo hành rõ ràng.",2024-03-23 18:28:00
74,396,Áo thun Q736,Quần áo,4,"Đáng mua, chất vải mượt, bảo hành rõ ràng.",2024-03-10 16:06:00
189,216,Máy in P1506,Máy in,4,"Đáng mua, chi phí mực mượt, dịch vụ hỗ trợ tốt.",2025-02-03 19:01:00
463,58,Đồng hồ S508,Đồng hồ thông minh,2,"Chưa hài lòng, pin bình thường, màu sắc không đúng mô tả.",2024-03-13 20:58:00
657,251,Sách S1051,Sách,5,"Đáng tiền, nội dung cực kỳ tốt, dễ sử dụng!",2025-07-26 03:49:00
415,145,Áo thun Q755,Quần áo,4,"Chất lượng ổn định, form dáng đáng khen, phụ kiện đầy đủ.",2025-01-07 09:31:00
609,52,Áo thun Q752,Quần áo,5,"Tuyệt vời, chất vải vượt kỳ vọng, dễ sử dụng!",2024-11-10 12:01:00
312,91,Đồng hồ S541,Đồng hồ thông minh,1,"Trải nghiệm tệ, mặt đồng hồ kém; sản phẩm không đáng tiền.",2025-09-17 12:55:00
45,347,Điện thoại X177 Pro,Điện thoại,3,"Dùng được, camera tạm được, giao hàng chậm.",2024-10-30 04:27:00
46,410,Giày G810,Giày,5,"Đáng tiền, độ bám cực kỳ tốt, giá hợp lý!",2025-09-03 07:08:00
475,273,Máy in P1503,Máy in,3,"Mức trung bình, tốc độ in ổn, đóng gói cẩn thận nhưng dịch vụ hậu mãi chưa tốt.",2024-02-22 12:52:00
61,340,Router R1420,Router,2,"Tạm ổn nhưng vùng phủ yếu, pin tụt nhanh.",2024-06-27 13:58:00
285,426,Balo B906,Balo,1,"Dùng 1 thời gian ngắn đã gặp lỗi, độ bền tệ.",2024-11-09 10:49:00
